Epochs 000, train loss: 1.43, train acc: -0.67, valid loss: 1.44, valid acc: -0.77, test loss: 1.44, test acc: -0.70
Epochs 001, train loss: 1.41, train acc: -0.68, valid loss: 1.42, valid acc: -0.74, test loss: 1.42, test acc: -0.68
Epochs 002, train loss: 1.37, train acc: -0.16, valid loss: 1.39, valid acc: -0.80, test loss: 1.39, test acc: -0.73
Epochs 003, train loss: 1.33, train acc: 0.05, valid loss: 1.35, valid acc: 0.07, test loss: 1.35, test acc: 0.07
Epochs 004, train loss: 1.29, train acc: 0.00, valid loss: 1.30, valid acc: 0.00, test loss: 1.31, test acc: 0.00
Epochs 005, train loss: 1.26, train acc: -0.00, valid loss: 1.26, valid acc: 0.00, test loss: 1.27, test acc: 0.00
Epochs 006, train loss: 1.23, train acc: -0.00, valid loss: 1.23, valid acc: 0.00, test loss: 1.24, test acc: 0.00
Epochs 007, train loss: 1.23, train acc: -0.00, valid loss: 1.21, valid acc: 0.00, test loss: 1.23, test acc: 0.00
Epochs 008, train loss: 1.22, train acc: 0.00, valid loss: 1.21, valid acc: 0.00, test loss: 1.22, test acc: 0.00
Epochs 009, train loss: 1.22, train acc: -0.00, valid loss: 1.20, valid acc: 0.00, test loss: 1.22, test acc: 0.00
Epochs 010, train loss: 1.21, train acc: -0.00, valid loss: 1.20, valid acc: 0.00, test loss: 1.21, test acc: 0.00
Epochs 011, train loss: 1.20, train acc: 0.00, valid loss: 1.19, valid acc: 0.00, test loss: 1.20, test acc: 0.00
Epochs 012, train loss: 1.19, train acc: -0.00, valid loss: 1.18, valid acc: 0.00, test loss: 1.19, test acc: 0.00
Epochs 013, train loss: 1.17, train acc: 0.01, valid loss: 1.16, valid acc: 0.00, test loss: 1.17, test acc: 0.00
Epochs 014, train loss: 1.14, train acc: 0.05, valid loss: 1.14, valid acc: 0.06, test loss: 1.15, test acc: 0.06
